2.914369366552104900e-221
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
2.991582474248018681e-240
7.857041029573562274e-31
0.000000000000000000e+00
1.000000000000000000e+00
1.433372521777256492e-156
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
8.214618827664959698e-231
1.000000000000000000e+00
1.009417824585538487e-71
