8.784301503256596311e-01
5.094056286092859542e-01
1.288548374876196008e-02
8.674977758743769307e-01
7.358797603805392225e-03
9.625179536205087372e-01
2.030170021868716590e-01
9.715834130369409571e-01
9.950465885987618275e-01
9.889141206132223694e-01
9.984407893777926812e-01
7.614492063339581840e-01
5.343850980024674735e-01
2.925656559486768948e-01
9.948264982787327071e-01
9.957033422577162840e-01
9.962134576844716705e-01
9.133012981885714199e-01
9.809670141195786508e-01
9.621797762496599182e-02
