9.987165437073123320e-01
2.552710934276472554e-02
9.999802591177403555e-01
4.238493569733418724e-03
2.927215564597344666e-01
7.334153953960015349e-01
9.998333637524222661e-01
3.930659969941536691e-06
8.908514005721989149e-01
2.908573822456680391e-01
9.995337349977253538e-01
3.413902866497944139e-02
1.077172830974906011e-03
6.895007798116280506e-01
3.055832570166444051e-01
7.715998424787055832e-02
9.927627646163833530e-01
8.540753335637992771e-01
9.302179731215063363e-01
2.070836471195589557e-01
