3.434752675908658154e-02,2.038478991620209513e-01,-1.092002629424435739e-02,2.074369799758091493e-01,-1.260308205694296302e-01,-5.385436364322068042e-02,-1.964213400702457257e-01,-1.098464281078944810e-01,6.742096657816101443e-03,1.540454586410971993e-01,1.286250265150246097e-01,-1.002968834789335628e-01,8.951721512872150288e-03,3.798880559763686410e-02,3.603893310628430435e-01,-1.598204134206050453e-01,2.253669002234351404e-01,5.882234555770474854e-03,-7.045490939619337978e-02,-3.020808838019716988e-02,3.652583123456650815e-01,3.821707877045977253e-01,2.142331902610012107e-01,1.303824671929538527e-02,2.759659457229431123e-02,-2.209665181246017393e-02,-1.373902544743641763e-01,1.771560785580235664e-01,2.722421919074585195e-01,8.977900301243020575e-02,-3.624189005529160346e-02,4.936685969489254533e-02,-3.492211682169588886e-03,-4.351617489649874382e-01,-4.576417744875303090e-02,1.601861454513752170e-01,1.532788400842379217e-01,-1.313702664334107928e-01,-1.837986664162499229e-01,-1.161151304891575170e-01,1.408854614006090356e-01,-2.187642006967749908e-01,-2.983752173077086969e-02,5.914828409036478746e-02,7.216991844656457655e-02,-1.110188414679613156e-01,-7.911360873866465915e-02,1.104004191738924279e-01,-1.040328958119924804e-02,1.389393535030165883e-02,-2.446520853915757146e-02,-1.772874856845012281e-01,-1.210070423877165624e-01,8.975126120849484523e-02,-4.638786238710774362e-02,1.519103137089646005e-01,-1.045737869511690898e-01,1.874982479168034455e-01,-1.748011807638389647e-01,2.613695386765937240e-02,8.979530161250536685e-03,1.555326993130108637e-02,1.494038123056424805e-01,1.998687058369539860e-01
9.600700384759715267e-02,8.754762644409995465e-02,-1.598450838711562294e-01,-2.499287176635779650e-01,-9.783370351451915747e-02,8.497244314960317180e-02,-1.727179679454109440e-01,-4.181180802802449831e-02,1.392325139131272427e-01,1.680043097441813113e-02,-1.936578812003574013e-01,-2.824546527633635118e-01,-1.936196729629854341e-01,-1.042216889604665048e-01,-1.987112735964982335e-01,-8.560732990979957879e-02,1.482770245005599237e-02,-2.373876508016785347e-02,2.445186461953929025e-01,2.301513717546307680e-01,-1.245439795889736329e-01,-2.435275151991519726e-01,-7.658106069814099581e-02,-7.394522047669868647e-02,-1.148512638566920180e-01,4.125604120135469011e-02,5.239065921224148048e-02,3.145533367312176865e-02,2.250785708555996245e-01,1.051175471303697068e-01,2.639333972652094934e-02,-2.932647734186675376e-02,1.717286190789336087e-01,1.389504252426315700e-02,2.126676495925558519e-02,3.190584830035931435e-02,7.593476136707817681e-02,-9.888803194156584042e-02,-2.507959806745918563e-01,-4.916864739533745310e-02,-1.621821799848854884e-01,-2.630151466554412482e-02,2.551509398318691502e-01,3.355957904528187874e-01,1.963106531874136418e-01,-1.374758667040244242e-01,-1.535964916455874185e-01,-1.342978348104259491e-03,-5.798350569842576629e-02,3.099620292398690968e-01,9.219293755963114956e-02,-8.343245515225268527e-02,2.187987453936824922e-01,1.321914904487370701e-01,1.566812322634565380e-01,1.162327576747510111e-01,1.634008752510116291e-01,-1.112750068989079716e-01,1.250672008997898155e-01,1.101092791020600453e-01,8.603328168883127292e-02,1.965442594612660243e-01,1.736811194047176710e-01,2.237388477459554548e-01
6.090387495106044241e-02,2.127999558877664010e-01,8.441928654778579899e-02,1.431173069274603304e-01,1.144217178017811198e-01,3.998948812009776865e-02,3.869739052477282754e-02,-6.362579066704793229e-02,-5.229488330381756173e-02,1.002095312587251152e-01,2.580033448454237544e-01,-2.154140672579919411e-02,9.283323518735973889e-02,2.561669658109176906e-01,-9.473102202920830051e-02,-1.814561779349264659e-01,3.153504348078672165e-02,1.273757259582483908e-03,1.550876461277991836e-01,-1.605425827505153891e-01,2.439943536855213729e-02,1.889233387931323893e-01,1.023172934746900131e-01,9.788426353061922824e-02,2.653057612757138140e-01,2.076298527618084533e-01,-1.410755338892745736e-01,1.508075188891608645e-02,-7.732038574804155767e-03,-5.097907319431183026e-02,-1.316119666715507008e-01,-1.104351848432424954e-02,1.041479438736019753e-01,-3.318779613340303025e-01,-3.893978952062771004e-02,-1.378578859018084711e-02,-1.969149178447598403e-01,-2.172211048353524243e-01,-9.264811646117818156e-02,-9.915910908444629246e-02,9.227348134872399854e-02,-1.146298760574619990e-01,-1.700510652813493062e-01,-2.924197060897643086e-01,-1.981175866343924952e-01,8.534151883099817815e-02,-2.243841890758538626e-01,-2.511026840287875483e-01,2.607822965729671844e-02,9.593605052483243634e-02,1.949948758818713657e-01,-6.554605915189717913e-02,3.844838529247778663e-02,1.423554181926895701e-01,6.514207760488441301e-02,-4.997977933623985736e-02,1.784996315267315115e-01,2.448730952494830235e-02,-7.659491930746703536e-02,2.343503129303389498e-01,1.198926325801272647e-01,-2.472341717675690526e-02,-6.974378825767517387e-02,6.832261958186313343e-03
9.982414405526066070e-02,1.433957228659504535e-01,-7.789379562261440019e-04,-1.328327562165756426e-01,-4.262631445965042731e-02,-2.354069272803499258e-01,-3.494905709307603858e-02,1.176529898960173431e-01,1.663004139192142128e-01,1.205284925438096788e-01,-9.715493316292370118e-02,1.109567757274518424e-01,-5.990026114192676526e-02,-1.793807372832314229e-01,4.142644435942254705e-02,-9.152657324854730769e-02,1.299997273832192990e-01,-2.971179796676791385e-02,-1.264873659057565158e-01,-3.368642025874399870e-01,-1.099285952913253706e-01,7.954020127946748175e-02,7.616077138036146665e-02,3.869495785038936098e-01,2.056142736738751295e-02,-9.955797362021762131e-02,-1.569680088283371966e-01,-7.785904572734854423e-02,6.509152528168980593e-03,-7.279401811053598514e-02,3.391726375995900433e-01,-1.385925585550289441e-01,-5.039516114942180908e-02,1.611489565626063603e-01,3.721682564819007305e-02,-9.921123878525014983e-02,2.073396500899613026e-01,-2.460472353543838656e-02,3.040256710773973636e-01,-1.337219338869539802e-02,-7.744449773469500031e-02,1.421039127145735104e-01,3.506118311412547706e-01,8.689308932336500813e-02,1.195023612598910823e-01,6.612820213269796077e-02,-5.012438935010638495e-03,6.180598088791114386e-02,1.296502957435518300e-01,-5.901649683550814346e-02,1.813586461682595297e-01,6.278923053539944843e-02,-7.659461793114986927e-02,-2.024862765100255216e-02,1.357593433968299138e-02,2.978041219529183742e-02,8.027377002027411002e-02,-1.153770943293381118e-01,-9.480318504104691402e-02,-9.303979501498062243e-02,-1.748385569831800712e-01,-1.328087457034422825e-02,-1.938758381681490034e-02,9.375538173889211291e-02
5.203911101663247218e-02,2.191512667518601826e-02,1.401447592259501551e-01,4.973698135798033243e-02,9.278433803432309390e-02,1.530577850688514749e-02,6.464228620224046762e-02,3.883039544328880516e-02,9.188417909396601191e-02,1.949554539671854159e-01,8.683392188351365948e-02,1.923438558127767983e-01,-1.386777119708073325e-01,-1.089441373065465485e-01,7.758952640308297219e-03,3.075655202781236996e-02,-8.274251114488478942e-02,-2.228471881221414930e-01,-1.888109839139877622e-01,-1.110756963652388685e-01,-1.160768527169080827e-01,-1.447455107051834333e-01,-4.721745583795597390e-02,-1.712858493371752777e-01,-1.568331625633501494e-02,-8.473179000556192719e-02,-4.633199508660801325e-02,7.504619040928856011e-02,4.994721708643855979e-02,-8.081175085652099466e-03,1.154298103211302551e-01,-5.361798838777526166e-02,-6.216339973303507821e-02,1.925565472306805387e-02,7.208168524315532177e-02,-8.758901216389820485e-03,-1.902578940466625665e-02,2.995813018287743490e-01,2.365091168695874213e-01,-1.650137417960544917e-01,3.339787694150182090e-02,1.982431846039457712e-01,-3.996327862878449322e-01,-1.173046606765502653e-01,1.797562639802168794e-01,1.785517343445356675e-01,1.983991794975773770e-01,1.990989875010541754e-01,-1.426276467922840685e-01,7.736635138411432355e-02,-1.868963280768713431e-01,-1.955890677372561226e-02,-2.874051915351535369e-01,-2.392884500198955988e-01,1.034460645889465347e-01,1.460974357731756323e-01,5.843078614371013252e-02,7.849556001952022466e-02,1.324009446500079568e-01,-1.053882943386636184e-01,-3.815201274443340285e-02,-1.885019110339995752e-01,-2.893562592892461316e-01,-1.250854343658842072e-01
-9.483363002846937825e-03,-8.459736046393214609e-03,-7.762723911899042928e-02,1.043068581765519282e-01,-2.633731121081082649e-01,-2.697113771493476198e-01,-7.737746820242846074e-03,-1.521699374931699544e-01,7.456785412866373530e-02,-5.646480597595530254e-02,-5.891434193930984026e-02,4.103228521704340576e-02,1.659211402832071747e-01,6.746668131707111993e-02,5.090879446178299406e-02,6.857259915456999366e-02,1.867407581075819500e-01,-3.758745016067954747e-02,-1.914642408657450112e-01,1.267256186956472741e-01,3.864183428326845582e-01,3.487905053417842960e-01,1.961421790028877454e-01,-1.706975375174722143e-01,-1.962138660574576712e-02,-1.074321455912143203e-01,-9.979216473089488892e-02,-1.752368782029004590e-01,2.169679284819676576e-02,-2.038584959447172495e-01,-1.406767279102540125e-01,1.129330653734448436e-01,1.376720589729932831e-01,8.925122327665722943e-02,3.318131761752202841e-02,-7.302558255554307542e-02,-5.349623348844247811e-02,-4.526882662143037056e-02,-2.169981098594949143e-01,-1.240441535788910921e-01,-7.928226704390584079e-02,-3.002377279250211251e-01,-1.361748554154223745e-01,-7.042856020528368011e-02,-2.966676752518274118e-01,-3.417370603007850727e-02,-1.100218766502161077e-01,-9.807066560979807446e-02,-3.065487786146214866e-02,-1.691681631336089120e-01,-3.334626746547291604e-02,1.185722217401304485e-01,1.791329225795145752e-01,1.960664554588033848e-01,-1.360297600473969748e-01,-1.912400042894230323e-01,6.738100615525116632e-02,-5.450460466634910600e-02,2.589127158498200423e-02,6.178142635774221125e-02,2.990892227188311492e-01,1.271312396476637352e-01,1.232998221693892560e-01,7.548511269278432821e-03
-2.446458180756406683e-02,-1.715974266681992155e-01,-6.962487441616217743e-02,2.113396155333715776e-01,1.702849412587692235e-01,2.117289594145649601e-01,1.728364792228529456e-01,4.383612188835447898e-02,8.398978788122142547e-02,6.611375299219710011e-02,1.742114792902157705e-01,9.944502226301649150e-02,1.357453152018342490e-01,2.493936628499369146e-01,-2.520772357402160657e-01,1.075922262650509942e-01,-9.166139305432929874e-02,6.520749255807396783e-02,1.032067498681863288e-01,-2.026772396492342587e-01,-1.120560453098333187e-01,1.243233096632106321e-01,1.585126748074633940e-01,2.120546107859420382e-01,-1.517538059451491173e-01,-4.291984206396366047e-02,-9.041874379910945503e-02,2.608701387092545593e-02,7.655392765659720100e-02,1.685834377862681643e-01,-1.731305379239362341e-01,-1.704349769844429874e-01,-3.673173674794603938e-02,-3.121055021011834990e-02,5.579432420180084617e-02,1.668231808913842595e-01,-2.566946376340175084e-01,-2.538132437163941324e-01,1.117259866870043694e-01,-3.195630942429827370e-01,5.862332345430350949e-02,-1.653715141306895953e-01,-1.785405313179778616e-02,-1.608426642628154046e-01,-8.715410242708300503e-02,1.608703334982505839e-01,3.606762626036955771e-02,1.322089896936028131e-01,-2.288123478059074511e-02,5.205646566739303288e-02,1.270053567303515707e-01,-2.591543388322825048e-01,-2.480926464730806580e-01,1.674384653166806347e-02,1.383718615777396535e-02,1.003194549273199038e-01,-6.175737781595601328e-02,-8.593153209828843786e-02,-1.523371423296896732e-01,1.620747016205610902e-01,-8.739508242209732825e-02,-1.473842251553751370e-01,-3.697040478421625420e-01,-9.499711890704040651e-02
9.745521704080646608e-02,1.031368288834548647e-01,2.199396204528586418e-01,-1.985042281545869314e-01,-1.044438098194896275e-01,-1.346247799339636286e-01,2.035085986321593932e-01,1.446030803026844835e-01,-3.996788626187858934e-02,-5.463575476180757701e-02,-3.137165719761340621e-01,6.681617124486897985e-02,1.924501835168928032e-01,-1.136413546566417965e-01,-1.293880748807592629e-01,-7.349260924105506521e-02,4.936585000790905814e-02,-3.116849862209195368e-02,-5.584132850911118634e-02,3.431174686482091601e-03,2.714366667610143558e-02,-1.536344057731464131e-02,5.746551361636243610e-02,-1.286084539135397553e-01,-1.271971115279154352e-01,6.624833056114454166e-02,-2.246758005609598152e-01,-1.680476068044461646e-01,-5.340990242727316345e-02,6.400992274292077733e-02,2.497681101259568437e-01,7.169314197205624295e-02,-8.321087274417715562e-02,1.448020342739994026e-01,1.651348427161651589e-01,-2.082465928867636151e-01,-2.555970458213742066e-02,-1.206604330665982279e-02,2.755022983157108807e-01,6.817746343415788390e-02,2.375634195361363277e-01,-1.316477817793850480e-01,6.323286548198839285e-02,3.466892855889049385e-01,-6.256326768743968036e-02,-2.008955784719160254e-01,-4.613077215594652558e-01,1.107618209202388820e-01,-1.291057570500068197e-01,4.982359869277940001e-02,-6.265011142524828935e-02,2.358246758459285330e-01,6.186814820131738418e-02,-1.264166912473783100e-01,-5.119374047226377816e-02,1.375979896176991180e-01,-2.773379928182609366e-01,-1.553312537861685771e-01,-7.723503748991272788e-02,-1.387779710580388792e-01,-6.267247382640205033e-02,9.586812329100126429e-02,1.965722064619929987e-01,-1.699231360620193088e-02
-1.607524547517877322e-01,7.532585643178761614e-02,5.411611790186005716e-02,-7.274108187901856537e-02,1.455453726239622214e-01,1.300193964618038545e-01,4.491527996175515708e-02,8.546591860979255162e-02,-7.766257228657107159e-02,1.285067738794136265e-02,3.093704173467696356e-02,1.558489902096907853e-01,1.644625148546138491e-02,1.179258336187083422e-01,-7.289964264613461864e-02,2.583743305987183311e-02,-1.214852786069455515e-01,-1.721876449580645591e-02,-2.517403219112835377e-01,-1.057321036640986311e-01,-1.151556620881442616e-01,-2.943110685321391196e-01,-3.649739595705043388e-02,-2.065321553325841220e-01,-1.761660551927359819e-01,1.876062408946525253e-03,-2.039929572460854601e-01,-2.112916611851699614e-02,3.197948648573012975e-01,-3.209429690563932458e-01,-2.092744909021856392e-01,-1.405893189800659117e-02,-8.559489414576818000e-02,-1.859081429833592813e-01,-8.939499823993975192e-02,3.019749034899807394e-01,8.153108272419118396e-02,-1.414076990289394042e-01,-5.322465518779474769e-02,1.510552730996861104e-01,6.279986577248461432e-02,-1.067130493050693352e-01,2.263504491930573015e-01,1.479502161073838751e-01,-2.861485982476436041e-02,2.137756911061178527e-03,1.954974826383950037e-01,1.166804835022710596e-01,2.627317440950952335e-02,-2.177729142557359443e-02,4.931094253823337104e-02,9.969561854150939262e-02,3.508351490537409134e-02,6.965657263117981494e-03,1.793965179231710727e-01,-6.167358548152222786e-02,7.631266012187344627e-02,8.956497874235309908e-02,4.892261112020713197e-03,2.630684082479798347e-01,6.143852136531630787e-02,-3.962157606516055613e-02,-2.258842595685081611e-01,-6.422579162784421147e-02
8.377523360131577945e-02,3.275541252270969261e-01,-4.035467724447775600e-02,2.070749431722763989e-01,-9.241832576537423183e-02,1.622275721016053773e-01,-4.786912436665547582e-02,-1.231519968250926050e-01,-1.439654186435061767e-01,-3.122627315156771902e-02,2.334303002969952967e-01,3.533389980938960589e-02,-1.786458262514488693e-01,7.462715304365588609e-02,3.816967913986750449e-02,-2.608294993303008139e-03,-3.931551855897591485e-02,2.470080222077697743e-02,-1.018748437134274626e-01,-4.455209642750533605e-02,-2.310712444333765658e-01,-2.494526748536644301e-01,-4.659530567650099764e-02,1.414542239836663329e-01,-8.384663723808254143e-02,2.095654119666800000e-02,-9.796287052166811893e-02,-9.750185837243456610e-02,1.899330009416161022e-02,-3.050966952113943198e-01,-2.879734002676814786e-01,-2.548906778756545588e-01,-1.489812961290588322e-01,-1.458388699326061862e-02,8.500734775510977725e-02,-5.240499496813152275e-02,-2.169606060975311917e-02,-2.265502466912853174e-01,1.186577360256024435e-02,-1.581115400274925309e-02,-1.431208208335928711e-01,-2.785667992232640500e-01,2.713205563071966475e-01,-1.459884730072999182e-01,-1.265287318488328427e-01,1.439470089110047105e-02,4.960088361476647223e-02,2.049030329778278765e-03,1.226333131770762294e-02,-4.365784427408468948e-01,9.667786273352167725e-02,5.043800898895973300e-02,3.519375459277281348e-01,2.602581677473659316e-01,5.238801149313691147e-02,2.665504739321502559e-01,3.629232976231348828e-02,-6.048628201835081104e-03,1.288413210159216338e-01,2.613762863436284167e-01,1.929701845076320366e-01,8.007289042956607789e-03,8.986894386837124271e-02,7.543166334773476756e-02
